,grid_supply_Home_1,household_demand_Home_1,pv_Home_1,pv_feedin_Home_1,pv_selfuse_Home_1,pv_to_home_Home_1,home_battery_BAT1_soc_kWh,wallbox_charge_golf_0,wallbox_discharge_golf_0,pv_direct_wallbox_golf_0,pv_direct_battery_BAT1,grid_price_ct_Home_1,battery_charge_BAT1,battery_discharge_BAT1
2023-04-01 00:00:00+02:00,0.53626667,0.5362666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 00:15:00+02:00,0.51666667,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 00:30:00+02:00,0.49613333,0.4961333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 00:45:00+02:00,0.5868,0.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 01:00:00+02:00,0.54926667,0.5492666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 01:15:00+02:00,0.6108,0.6108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 01:30:00+02:00,0.54706667,0.5470666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 01:45:00+02:00,0.3146,0.3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 02:00:00+02:00,0.29586667,0.2958666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 02:15:00+02:00,0.28606667,0.2860666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 02:30:00+02:00,0.41493333,0.4149333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 02:45:00+02:00,0.28066667,0.2806666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 03:00:00+02:00,0.3952,0.3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 03:15:00+02:00,0.412,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 03:30:00+02:00,0.43313333,0.4331333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 03:45:00+02:00,0.49193333,0.4919333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 04:00:00+02:00,0.5286,0.5286000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 04:15:00+02:00,0.3964,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 04:30:00+02:00,0.26586667,0.2658666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 04:45:00+02:00,0.29733333,0.2973333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 05:00:00+02:00,0.2428,0.2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 05:15:00+02:00,0.2698,0.2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 05:30:00+02:00,0.2766,0.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 05:45:00+02:00,0.27206667,0.2720666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 06:00:00+02:00,0.3336,0.3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 06:15:00+02:00,0.64826667,0.6482666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 06:30:00+02:00,0.6214,0.6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 06:45:00+02:00,0.850915,0.9489333333333332,0.098018333309738,0.0,0.098018333,0.098018333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 07:00:00+02:00,0.0,0.3142,0.4200585181783678,0.0,0.42005852,0.3142,0.0,0.10585852,0.0,0.10585852,0.0,37.01376,0.0,0.0
2023-04-01 07:15:00+02:00,0.0,0.3347333333333333,0.9650491955348646,0.0,0.9650492,0.33473333,0.0,0.63031586,0.0,0.63031586,0.0,37.01376,0.0,0.0
2023-04-01 07:30:00+02:00,0.0,0.5433333333333333,1.7379187380240404,0.0,1.7379187,0.54333333,0.0,1.1945854,0.0,1.1945854,0.0,37.01376,0.0,0.0
2023-04-01 07:45:00+02:00,0.0,0.2204,2.0094733172669543,0.0,2.0094733,0.2204,0.0,1.7890733,0.0,1.7890733,0.0,37.01376,0.0,0.0
2023-04-01 08:00:00+02:00,0.0,0.2299333333333333,2.432789227642606,0.0,2.4327892,0.22993333,0.0,2.2028559,0.0,2.2028559,0.0,37.01376,0.0,0.0
2023-04-01 08:15:00+02:00,0.0,0.2186,2.999470322438467,0.0,2.9994703,0.2186,0.0,2.7808703,0.0,2.7808703,0.0,37.01376,0.0,0.0
2023-04-01 08:30:00+02:00,0.0,0.2441333333333333,3.5409867712714727,0.0,3.5409868,0.24413333,0.0,3.2968534,0.0,3.2968534,0.0,37.01376,0.0,0.0
2023-04-01 08:45:00+02:00,0.0,0.2842,4.111991931388562,0.0,4.1119919,0.2842,0.0,3.8277919,0.0,3.8277919,0.0,37.01376,0.0,0.0
2023-04-01 09:00:00+02:00,0.0,0.2615333333333333,4.624713008021607,4.3631797,0.26153333,0.26153333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 09:15:00+02:00,0.0,0.3097333333333333,5.131986475052383,4.8222531,0.30973333,0.30973333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 09:30:00+02:00,0.0,0.2218666666666666,5.599192792406604,5.3773261,0.22186667,0.22186667,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 09:45:00+02:00,0.0,0.2339333333333333,5.832780923708028,5.5988476,0.23393333,0.23393333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 10:00:00+02:00,0.0,0.2366666666666666,6.364978128950494,6.1283115,0.23666667,0.23666667,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 10:15:00+02:00,0.0,0.2170666666666666,6.79306078192168,6.5759941,0.21706667,0.21706667,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 10:30:00+02:00,0.0,0.2246,7.163887367742459,6.9392874,0.2246,0.2246,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 10:45:00+02:00,0.0,0.2010666666666666,7.453793283393644,7.2527266,0.20106667,0.20106667,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 11:00:00+02:00,0.0,0.2656,8.25119803104356,7.985598,0.2656,0.2656,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 11:15:00+02:00,0.0,0.3348,7.489499264006421,7.1546993,0.3348,0.3348,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 11:30:00+02:00,0.0,0.4716666666666667,5.562325120191155,5.0906585,0.47166667,0.47166667,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 11:45:00+02:00,0.0,0.3776,5.284319163492619,4.9067192,0.3776,0.3776,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 12:00:00+02:00,0.0,0.3963333333333333,8.142618030175436,7.7462847,0.39633333,0.39633333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 12:15:00+02:00,0.0,0.4289333333333333,7.282191219295106,6.8532579,0.42893333,0.42893333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 12:30:00+02:00,0.0,0.3085333333333334,5.409427963934096,5.1008946,0.30853333,0.30853333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 12:45:00+02:00,0.0,0.4350666666666666,9.423330718620273,8.9882641,0.43506667,0.43506667,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 13:00:00+02:00,0.0,0.3654,4.135518185203177,3.7701182,0.3654,0.3654,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 13:15:00+02:00,0.0,0.3253333333333333,7.358863138219714,7.0335298,0.32533333,0.32533333,0.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.0
2023-04-01 13:30:00+02:00,0.0,0.3209333333333333,7.299042527153108,2.7106445,4.588398,0.32093333,0.0,0.0,0.0,0.0,4.2674647,37.01376,4.2674647,0.0
2023-04-01 13:45:00+02:00,0.0,0.4868666666666666,6.626088271897668,1.1392216,5.4868667,0.48686667,1.0135229,0.0,0.0,0.0,5.0,37.01376,5.0,0.0
2023-04-01 14:00:00+02:00,0.0,0.5639333333333333,5.543819880700285,0.0,5.5438199,0.56393333,2.2010229,0.0,0.0,0.0,4.9798865,37.01376,4.9798865,0.0
2023-04-01 14:15:00+02:00,0.0,0.5832,3.8723322630206303,0.0,3.8723323,0.5832,3.3837459,0.0,0.0,0.0,3.2891323,37.01376,3.2891323,0.0
2023-04-01 14:30:00+02:00,0.0,0.4923333333333333,3.8331335304489658,0.0,3.8331335,0.49233333,4.1649148,0.0,0.0,0.0,3.3408002,37.01376,3.3408002,0.0
2023-04-01 14:45:00+02:00,0.0,0.3162,3.014109232463777,0.0,3.0141092,0.3162,4.9583549,0.0,0.0,0.0,2.6979092,37.01376,2.6979092,0.0
2023-04-01 15:00:00+02:00,0.0,0.3722,4.711386005177781,0.0,4.711386,0.3722,5.5991083,0.0,0.0,0.0,4.339186,37.01376,4.339186,0.0
2023-04-01 15:15:00+02:00,0.0,0.4254,2.178266691672736,0.0,2.1782667,0.4254,6.629665,0.0,0.0,0.0,1.7528667,37.01376,1.7528667,0.0
2023-04-01 15:30:00+02:00,0.0,0.4108666666666666,4.082972708449195,0.0,4.0829727,0.41086667,7.0459708,0.0,0.0,0.0,3.672106,37.01376,3.672106,0.0
2023-04-01 15:45:00+02:00,0.0,0.3414666666666666,3.930137339436366,0.0,3.9301373,0.34146667,7.918096,0.0,0.0,0.0,3.5886707,37.01376,3.5886707,0.0
2023-04-01 16:00:00+02:00,0.0,0.3258,2.451070492254362,0.0,2.4510705,0.3258,8.7704053,0.0,0.0,0.0,2.1252705,37.01376,2.1252705,0.0
2023-04-01 16:15:00+02:00,0.0,0.3289333333333333,1.4219649323404324,0.0,1.4219649,0.32893333,9.275157,0.0,0.0,0.0,1.0930316,37.01376,1.0930316,0.0
2023-04-01 16:30:00+02:00,0.0,0.4319333333333333,2.3908720933555774,0.0,2.3908721,0.43193333,9.534752,0.0,0.0,0.0,1.9589388,37.01376,1.9589388,0.0
2023-04-01 16:45:00+02:00,0.0,1.3330666666666666,1.026469401633389,0.0,1.0264694,1.0264694,10.0,0.0,0.0,0.0,0.0,37.01376,0.0,0.30659727
2023-04-01 17:00:00+02:00,0.0,1.1170666666666669,1.2044864001932811,0.0,1.2044864,1.1170667,9.9193165,0.0,0.0,0.0,0.087419734,37.01376,0.087419734,0.0
2023-04-01 17:15:00+02:00,0.0,0.8002666666666667,0.3892576048390268,0.0,0.3892576,0.3892576,9.9400787,0.0,0.0,0.0,0.0,37.01376,0.0,0.41100906
2023-04-01 17:30:00+02:00,0.0,2.0060666666666664,0.0793366582688495,0.0,0.079336658,0.079336658,9.8319184,0.0,0.0,0.0,0.0,37.01376,0.0,1.92673
2023-04-01 17:45:00+02:00,0.0,1.0216666666666667,0.0,0.0,0.0,0.0,9.3248842,0.0,0.0,0.0,0.0,37.01376,0.0,1.0216667
2023-04-01 18:00:00+02:00,0.0,1.2428,0.0,0.0,0.0,0.0,9.0560246,0.0,0.0,0.0,0.0,37.01376,0.0,1.2428
2023-04-01 18:15:00+02:00,0.0,0.5664666666666667,0.0,0.0,0.0,0.0,8.7289719,0.0,0.0,0.0,0.0,37.01376,0.0,0.56646667
2023-04-01 18:30:00+02:00,0.0,0.6447999999999999,0.0,0.0,0.0,0.0,8.5799017,0.0,0.0,0.0,0.0,37.01376,0.0,0.6448
2023-04-01 18:45:00+02:00,0.0,0.7944,0.0,0.0,0.0,0.0,8.4102175,0.0,0.0,0.0,0.0,37.01376,0.0,0.7944
2023-04-01 19:00:00+02:00,0.0,2.2606,0.0,0.0,0.0,0.0,8.2011649,0.0,0.0,0.0,0.0,37.01376,0.0,2.2606
2023-04-01 19:15:00+02:00,0.0,1.0639333333333334,0.0,0.0,0.0,0.0,7.6062702,0.0,0.0,0.0,0.0,37.01376,0.0,1.0639333
2023-04-01 19:30:00+02:00,0.0,0.6828,0.0,0.0,0.0,0.0,7.3262877,0.0,0.0,0.0,0.0,37.01376,0.0,0.6828
2023-04-01 19:45:00+02:00,0.0,0.5764666666666667,0.0,0.0,0.0,0.0,7.1466035,0.0,0.0,0.0,0.0,37.01376,0.0,0.57646667
2023-04-01 20:00:00+02:00,0.0,0.6073333333333334,0.0,0.0,0.0,0.0,6.9949017,0.0,0.0,0.0,0.0,18.15226,0.0,0.60733333
2023-04-01 20:15:00+02:00,0.0,0.6696,0.0,0.0,0.0,0.0,6.8350772,0.0,0.0,0.0,0.0,18.15226,0.0,0.6696
2023-04-01 20:30:00+02:00,0.0,3.188333333333333,0.0,0.0,0.0,0.0,6.6588667,0.0,0.0,0.0,0.0,18.15226,0.0,3.1883333
2023-04-01 20:45:00+02:00,0.0,3.3054,0.0,0.0,0.0,0.0,5.8198316,0.0,0.0,0.0,0.0,18.15226,0.0,3.3054
2023-04-01 21:00:00+02:00,1.0835297,1.3298666666666663,0.0,0.0,0.0,0.0,4.9499895,0.0,0.0,0.0,0.0,18.15226,0.0,0.24633693
2023-04-01 21:15:00+02:00,0.8348,0.8348,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 21:30:00+02:00,0.39326667,0.3932666666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 21:45:00+02:00,0.4984,0.4983999999999999,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 22:00:00+02:00,0.34046667,0.3404666666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 22:15:00+02:00,0.39573333,0.3957333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 22:30:00+02:00,0.44453333,0.4445333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 22:45:00+02:00,0.45386667,0.4538666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 23:00:00+02:00,0.41313333,0.4131333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 23:15:00+02:00,0.38793333,0.3879333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 23:30:00+02:00,0.3928,0.3928,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-01 23:45:00+02:00,0.36326667,0.3632666666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 00:00:00+02:00,0.43933333,0.4393333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 00:15:00+02:00,0.434,0.434,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 00:30:00+02:00,0.66546667,0.6654666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 00:45:00+02:00,1.0019333,1.0019333333333331,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 01:00:00+02:00,2.2902667,2.2902666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 01:15:00+02:00,2.3268667,2.326866666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 01:30:00+02:00,2.3290667,2.3290666666666664,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 01:45:00+02:00,2.3022,2.3022,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 02:00:00+02:00,0.57726667,0.5772666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 02:15:00+02:00,0.45866667,0.4586666666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 02:30:00+02:00,0.3212,0.3212,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 02:45:00+02:00,0.32186667,0.3218666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 03:00:00+02:00,0.29053333,0.2905333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 03:15:00+02:00,0.30653333,0.3065333333333334,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 03:30:00+02:00,0.3164,0.3163999999999999,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 03:45:00+02:00,0.38766667,0.3876666666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 04:00:00+02:00,0.40073333,0.4007333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 04:15:00+02:00,0.334,0.334,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 04:30:00+02:00,0.33606667,0.3360666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 04:45:00+02:00,0.26173333,0.2617333333333334,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 05:00:00+02:00,0.31066667,0.3106666666666667,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 05:15:00+02:00,0.30593333,0.3059333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 05:30:00+02:00,0.37833333,0.3783333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 05:45:00+02:00,0.31246667,0.3124666666666666,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,18.15226,0.0,0.0
2023-04-02 06:00:00+02:00,0.0,0.2897333333333333,0.0,0.0,0.0,0.0,4.885164,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.28973333
2023-04-02 06:15:00+02:00,0.0,0.311,0.0,0.0,0.0,0.0,4.8089183,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.311
2023-04-02 06:30:00+02:00,0.0,0.349,0.0,0.0,0.0,0.0,4.7270762,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.349
2023-04-02 06:45:00+02:00,0.0,0.4259333333333333,0.0007805452761201,0.0,0.00078054528,0.0,4.6352341,2.1887369,0.0,0.00078054528,0.0,39.806689999999996,0.0,2.6138897
2023-04-02 07:00:00+02:00,0.0,0.3406666666666667,0.0875278969892984,0.0,0.087527897,0.0,3.9473684,4.7468612,0.0,0.087527897,0.0,39.806689999999996,0.0,5.0
2023-04-02 07:15:00+02:00,0.0,0.344,0.1887230714507171,0.0,0.18872307,0.0,2.6315789,4.8447231,0.0,0.18872307,0.0,39.806689999999996,0.0,5.0
2023-04-02 07:30:00+02:00,0.0,0.3466666666666667,0.3777495025909737,0.0,0.3777495,0.0,1.3157895,5.0310828,0.0,0.3777495,0.0,39.806689999999996,0.0,5.0
2023-04-02 07:45:00+02:00,0.0,0.2455333333333333,0.6308624954920895,0.0,0.6308625,0.24553333,0.0,0.38532916,0.0,0.38532916,0.0,39.806689999999996,0.0,0.0
2023-04-02 08:00:00+02:00,0.0,0.2231333333333333,0.8797741423165492,0.19540212,0.68437202,0.22313333,0.0,0.0,0.0,0.0,0.46123868,39.806689999999996,0.46123868,0.0
2023-04-02 08:15:00+02:00,0.0,1.6042666666666667,1.1879987536766785,0.0,1.1879988,1.1879988,0.10954419,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.41626791
2023-04-02 08:30:00+02:00,0.0,1.0782,1.0978738437010076,0.019673844,1.0782,1.0782,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 08:45:00+02:00,0.0,0.578,1.1985082035099135,0.6205082,0.578,0.578,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 09:00:00+02:00,0.0,0.3315333333333333,1.1893653460039093,0.85783201,0.33153333,0.33153333,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 09:15:00+02:00,0.0,0.3245333333333333,1.364243562955545,1.0397102,0.32453333,0.32453333,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 09:30:00+02:00,0.0,0.8779333333333332,1.7954009977583378,0.91746766,0.87793333,0.87793333,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 09:45:00+02:00,0.0,0.7502666666666666,1.723504690772941,0.97323802,0.75026667,0.75026667,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 10:00:00+02:00,0.0,0.286,2.346847177668267,2.0608472,0.286,0.286,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 10:15:00+02:00,0.0,0.2211999999999999,2.53696621635408,2.3157662,0.2212,0.2212,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 10:30:00+02:00,0.0,0.9442,4.902212436645188,3.9580124,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 10:45:00+02:00,0.0,0.3021999999999999,5.951284610487236,5.6490846,0.3022,0.3022,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 11:00:00+02:00,0.0,3.097066666666666,5.8130968949579644,2.7160302,3.0970667,3.0970667,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 11:15:00+02:00,0.0,3.7602,7.666241221472733,3.9060412,3.7602,3.7602,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 11:30:00+02:00,0.0,0.5610666666666667,7.880392850338799,7.3193262,0.56106667,0.56106667,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 11:45:00+02:00,0.0,0.7362000000000001,8.149628647455485,7.4134286,0.7362,0.7362,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 12:00:00+02:00,0.0,0.5349333333333333,8.239494689051856,7.7045614,0.53493333,0.53493333,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 12:15:00+02:00,0.0,0.6018,8.239310346186569,7.6375103,0.6018,0.6018,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 12:30:00+02:00,0.0,0.5392666666666667,8.336740944110904,7.7974743,0.53926667,0.53926667,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 12:45:00+02:00,0.0,0.2907333333333333,8.324913282573318,8.0341799,0.29073333,0.29073333,0.0,0.0,0.0,0.0,0.0,39.806689999999996,0.0,0.0
2023-04-02 13:00:00+02:00,0.0,0.2748,8.306890494209288,7.3801192,0.92677128,0.2748,0.0,0.0,0.0,0.0,0.65197128,39.806689999999996,0.65197128,0.0
2023-04-02 13:15:00+02:00,0.0,0.3176666666666667,8.190440659396952,2.872774,5.3176667,0.31766667,0.15484318,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 13:30:00+02:00,0.0,0.2800666666666667,8.125900904737733,2.8458342,5.2800667,0.28006667,1.3423432,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 13:45:00+02:00,0.0,0.1234,7.945620841689023,2.8222208,5.1234,0.1234,2.5298432,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 14:00:00+02:00,0.0,0.1688,7.653443822658263,2.4846438,5.1688,0.1688,3.7173432,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 14:15:00+02:00,0.0,0.1290666666666666,7.356932936264859,2.2278663,5.1290667,0.12906667,4.9048432,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 14:30:00+02:00,0.0,0.1626,6.9893882650549255,1.8267883,5.1626,0.1626,6.0923432,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 14:45:00+02:00,0.0,0.2184666666666666,6.8690251433082805,1.6505585,5.2184667,0.21846667,7.2798432,0.0,0.0,0.0,5.0,39.806689999999996,5.0,0.0
2023-04-02 15:00:00+02:00,0.0,0.1611999999999999,6.551579032233291,0.0,6.551579,0.1612,8.4673432,6.390379,0.0,6.390379,0.0,39.806689999999996,0.0,0.0
2023-04-02 15:15:00+02:00,0.0,0.2626666666666666,6.088732430722836,0.0,6.0887324,0.26266667,8.4673432,5.8260658,0.0,5.8260658,0.0,39.806689999999996,0.0,0.0
2023-04-02 15:30:00+02:00,0.0,0.1945333333333333,5.576387080617876,0.0,5.5763871,0.19453333,8.4673432,5.3818537,0.0,5.3818537,0.0,39.806689999999996,0.0,0.0
2023-04-02 15:45:00+02:00,0.0,0.1714666666666666,5.009446677715309,0.0,5.0094467,0.17146667,8.4673432,4.83798,0.0,4.83798,0.0,39.806689999999996,0.0,0.0
2023-04-02 16:00:00+02:00,0.0,0.1670666666666666,4.367514831974855,0.0,4.3675148,0.16706667,8.4673432,4.2004482,0.0,4.2004482,0.0,39.806689999999996,0.0,0.0
